OrderID,ProductID,ProductName,CategoryID,CategoryName,CustomerID,CompanyName,EmployeeID,OrderDate,ShippedDate,UnitPrice,Quantity,Discount,TotalPrice,Year,Month,ShipCountry
10651,19,Teatime Chocolate Biscuits,3,Confections,WANDK,Die Wandernde Kuh,8,1997-09-01,1997-09-11,9.2,12,0.25,82.8,1997,9,Germany
10651,22,Gustaf's Knäckebröd,5,Grains/Cereals,WANDK,Die Wandernde Kuh,8,1997-09-01,1997-09-11,21.0,20,0.25,315.0,1997,9,Germany
10652,30,Nord-Ost Matjeshering,8,Seafood,GOURL,Gourmet Lanchonetes,4,1997-09-01,1997-09-08,25.89,2,0.25,38.835,1997,9,Brazil
10652,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,GOURL,Gourmet Lanchonetes,4,1997-09-01,1997-09-08,14.0,20,0.0,280.0,1997,9,Brazil
10653,16,Pavlova,3,Confections,FRANK,Frankenversand,1,1997-09-02,1997-09-19,17.45,30,0.1,471.15000000000003,1997,9,Germany
10653,60,Camembert Pierrot,4,Dairy Products,FRANK,Frankenversand,1,1997-09-02,1997-09-19,34.0,20,0.1,612.0,1997,9,Germany
10654,4,Chef Anton's Cajun Seasoning,2,Condiments,BERGS,Berglunds snabbköp,5,1997-09-02,1997-09-11,22.0,12,0.1,237.6,1997,9,Sweden
10654,39,Chartreuse verte,1,Beverages,BERGS,Berglunds snabbköp,5,1997-09-02,1997-09-11,18.0,20,0.1,324.0,1997,9,Sweden
10654,54,Tourtière,6,Meat/Poultry,BERGS,Berglunds snabbköp,5,1997-09-02,1997-09-11,7.45,6,0.1,40.230000000000004,1997,9,Sweden
10655,41,Jack's New England Clam Chowder,8,Seafood,REGGC,Reggiani Caseifici,1,1997-09-03,1997-09-11,9.65,20,0.2,154.4,1997,9,Italy
10656,14,Tofu,7,Produce,GREAL,Great Lakes Food Market,6,1997-09-04,1997-09-10,23.25,3,0.1,62.775,1997,9,USA
10656,44,Gula Malacca,2,Condiments,GREAL,Great Lakes Food Market,6,1997-09-04,1997-09-10,19.45,28,0.1,490.14000000000004,1997,9,USA
10656,47,Zaanse koeken,3,Confections,GREAL,Great Lakes Food Market,6,1997-09-04,1997-09-10,9.5,6,0.1,51.300000000000004,1997,9,USA
10657,15,Genen Shouyu,2,Condiments,SAVEA,Save-a-lot Markets,2,1997-09-04,1997-09-15,15.5,50,0.0,775.0,1997,9,USA
10657,41,Jack's New England Clam Chowder,8,Seafood,SAVEA,Save-a-lot Markets,2,1997-09-04,1997-09-15,9.65,24,0.0,231.60000000000002,1997,9,USA
10657,46,Spegesild,8,Seafood,SAVEA,Save-a-lot Markets,2,1997-09-04,1997-09-15,12.0,45,0.0,540.0,1997,9,USA
10657,47,Zaanse koeken,3,Confections,SAVEA,Save-a-lot Markets,2,1997-09-04,1997-09-15,9.5,10,0.0,95.0,1997,9,USA
10657,56,Gnocchi di nonna Alice,5,Grains/Cereals,SAVEA,Save-a-lot Markets,2,1997-09-04,1997-09-15,38.0,45,0.0,1710.0,1997,9,USA
10657,60,Camembert Pierrot,4,Dairy Products,SAVEA,Save-a-lot Markets,2,1997-09-04,1997-09-15,34.0,30,0.0,1020.0,1997,9,USA
10658,21,Sir Rodney's Scones,3,Confections,QUICK,QUICK-Stop,4,1997-09-05,1997-09-08,10.0,60,0.0,600.0,1997,9,Germany
10658,40,Boston Crab Meat,8,Seafood,QUICK,QUICK-Stop,4,1997-09-05,1997-09-08,18.4,70,0.05,1223.6,1997,9,Germany
10658,60,Camembert Pierrot,4,Dairy Products,QUICK,QUICK-Stop,4,1997-09-05,1997-09-08,34.0,55,0.05,1776.5,1997,9,Germany
10658,77,Original Frankfurter grüne Soße,2,Condiments,QUICK,QUICK-Stop,4,1997-09-05,1997-09-08,13.0,70,0.05,864.5,1997,9,Germany
10659,31,Gorgonzola Telino,4,Dairy Products,QUEEN,Queen Cozinha,7,1997-09-05,1997-09-10,12.5,20,0.05,237.5,1997,9,Brazil
10659,40,Boston Crab Meat,8,Seafood,QUEEN,Queen Cozinha,7,1997-09-05,1997-09-10,18.4,24,0.05,419.5199999999999,1997,9,Brazil
10659,70,Outback Lager,1,Beverages,QUEEN,Queen Cozinha,7,1997-09-05,1997-09-10,15.0,40,0.05,570.0,1997,9,Brazil
10660,20,Sir Rodney's Marmalade,3,Confections,HUNGC,Hungry Coyote Import Store,8,1997-09-08,1997-10-15,81.0,21,0.0,1701.0,1997,9,USA
10661,39,Chartreuse verte,1,Beverages,HUNGO,Hungry Owl All-Night Grocers,7,1997-09-09,1997-09-15,18.0,3,0.2,43.2,1997,9,Ireland
10661,58,Escargots de Bourgogne,8,Seafood,HUNGO,Hungry Owl All-Night Grocers,7,1997-09-09,1997-09-15,13.25,49,0.2,519.4,1997,9,Ireland
10662,68,Scottish Longbreads,3,Confections,LONEP,Lonesome Pine Restaurant,3,1997-09-09,1997-09-18,12.5,10,0.0,125.0,1997,9,USA
10663,40,Boston Crab Meat,8,Seafood,BONAP,Bon app',2,1997-09-10,1997-10-03,18.4,30,0.05,524.4,1997,9,France
10663,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,BONAP,Bon app',2,1997-09-10,1997-10-03,14.0,30,0.05,399.0,1997,9,France
10663,51,Manjimup Dried Apples,7,Produce,BONAP,Bon app',2,1997-09-10,1997-10-03,53.0,20,0.05,1007.0,1997,9,France
10664,10,Ikura,8,Seafood,FURIB,Furia Bacalhau e Frutos do Mar,1,1997-09-10,1997-09-19,31.0,24,0.15,632.4,1997,9,Portugal
10664,56,Gnocchi di nonna Alice,5,Grains/Cereals,FURIB,Furia Bacalhau e Frutos do Mar,1,1997-09-10,1997-09-19,38.0,12,0.15,387.59999999999997,1997,9,Portugal
10664,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,FURIB,Furia Bacalhau e Frutos do Mar,1,1997-09-10,1997-09-19,21.05,15,0.15,268.3875,1997,9,Portugal
10665,51,Manjimup Dried Apples,7,Produce,LONEP,Lonesome Pine Restaurant,1,1997-09-11,1997-09-17,53.0,20,0.0,1060.0,1997,9,USA
10665,59,Raclette Courdavault,4,Dairy Products,LONEP,Lonesome Pine Restaurant,1,1997-09-11,1997-09-17,55.0,1,0.0,55.0,1997,9,USA
10665,76,Lakkalikööri,1,Beverages,LONEP,Lonesome Pine Restaurant,1,1997-09-11,1997-09-17,18.0,10,0.0,180.0,1997,9,USA
10666,29,Thüringer Rostbratwurst,6,Meat/Poultry,RICSU,Richter Supermarkt,7,1997-09-12,1997-09-22,123.79,36,0.0,4456.4400000000005,1997,9,Switzerland
10666,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,RICSU,Richter Supermarkt,7,1997-09-12,1997-09-22,21.05,10,0.0,210.5,1997,9,Switzerland
10667,69,Gudbrandsdalsost,4,Dairy Products,ERNSH,Ernst Handel,7,1997-09-12,1997-09-19,36.0,45,0.2,1296.0,1997,9,Austria
10667,71,Flotemysost,4,Dairy Products,ERNSH,Ernst Handel,7,1997-09-12,1997-09-19,21.5,14,0.2,240.8,1997,9,Austria
10668,31,Gorgonzola Telino,4,Dairy Products,WANDK,Die Wandernde Kuh,1,1997-09-15,1997-09-23,12.5,8,0.1,90.0,1997,9,Germany
10668,55,Pâté chinois,6,Meat/Poultry,WANDK,Die Wandernde Kuh,1,1997-09-15,1997-09-23,24.0,4,0.1,86.4,1997,9,Germany
10668,64,Wimmers gute Semmelknödel,5,Grains/Cereals,WANDK,Die Wandernde Kuh,1,1997-09-15,1997-09-23,33.25,15,0.1,448.875,1997,9,Germany
10669,36,Inlagd Sill,8,Seafood,SIMOB,Simons bistro,2,1997-09-15,1997-09-22,19.0,30,0.0,570.0,1997,9,Denmark
10670,23,Tunnbröd,5,Grains/Cereals,FRANK,Frankenversand,4,1997-09-16,1997-09-18,9.0,32,0.0,288.0,1997,9,Germany
10670,46,Spegesild,8,Seafood,FRANK,Frankenversand,4,1997-09-16,1997-09-18,12.0,60,0.0,720.0,1997,9,Germany
10670,67,Laughing Lumberjack Lager,1,Beverages,FRANK,Frankenversand,4,1997-09-16,1997-09-18,14.0,25,0.0,350.0,1997,9,Germany
10670,73,Röd Kaviar,8,Seafood,FRANK,Frankenversand,4,1997-09-16,1997-09-18,15.0,50,0.0,750.0,1997,9,Germany
10670,75,Rhönbräu Klosterbier,1,Beverages,FRANK,Frankenversand,4,1997-09-16,1997-09-18,7.75,25,0.0,193.75,1997,9,Germany
10671,16,Pavlova,3,Confections,FRANR,France restauration,1,1997-09-17,1997-09-24,17.45,10,0.0,174.5,1997,9,France
10671,62,Tarte au sucre,3,Confections,FRANR,France restauration,1,1997-09-17,1997-09-24,49.3,10,0.0,493.0,1997,9,France
10671,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,FRANR,France restauration,1,1997-09-17,1997-09-24,21.05,12,0.0,252.60000000000002,1997,9,France
10672,38,Côte de Blaye,1,Beverages,BERGS,Berglunds snabbköp,9,1997-09-17,1997-09-26,263.5,15,0.1,3557.25,1997,9,Sweden
10672,71,Flotemysost,4,Dairy Products,BERGS,Berglunds snabbköp,9,1997-09-17,1997-09-26,21.5,12,0.0,258.0,1997,9,Sweden
10673,16,Pavlova,3,Confections,WILMK,Wilman Kala,2,1997-09-18,1997-09-19,17.45,3,0.0,52.349999999999994,1997,9,Finland
10673,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,WILMK,Wilman Kala,2,1997-09-18,1997-09-19,14.0,6,0.0,84.0,1997,9,Finland
10673,43,Ipoh Coffee,1,Beverages,WILMK,Wilman Kala,2,1997-09-18,1997-09-19,46.0,6,0.0,276.0,1997,9,Finland
10674,23,Tunnbröd,5,Grains/Cereals,ISLAT,Island Trading,4,1997-09-18,1997-09-30,9.0,5,0.0,45.0,1997,9,UK
10675,14,Tofu,7,Produce,FRANK,Frankenversand,5,1997-09-19,1997-09-23,23.25,30,0.0,697.5,1997,9,Germany
10675,53,Perth Pasties,6,Meat/Poultry,FRANK,Frankenversand,5,1997-09-19,1997-09-23,32.8,10,0.0,328.0,1997,9,Germany
10675,58,Escargots de Bourgogne,8,Seafood,FRANK,Frankenversand,5,1997-09-19,1997-09-23,13.25,30,0.0,397.5,1997,9,Germany
10676,10,Ikura,8,Seafood,TORTU,Tortuga Restaurante,2,1997-09-22,1997-09-29,31.0,2,0.0,62.0,1997,9,Mexico
10676,19,Teatime Chocolate Biscuits,3,Confections,TORTU,Tortuga Restaurante,2,1997-09-22,1997-09-29,9.2,7,0.0,64.39999999999999,1997,9,Mexico
10676,44,Gula Malacca,2,Condiments,TORTU,Tortuga Restaurante,2,1997-09-22,1997-09-29,19.45,21,0.0,408.45,1997,9,Mexico
10677,26,Gumbär Gummibärchen,3,Confections,ANTON,Antonio Moreno Taquería,1,1997-09-22,1997-09-26,31.23,30,0.15,796.365,1997,9,Mexico
10677,33,Geitost,4,Dairy Products,ANTON,Antonio Moreno Taquería,1,1997-09-22,1997-09-26,2.5,8,0.15,17.0,1997,9,Mexico
10678,12,Queso Manchego La Pastora,4,Dairy Products,SAVEA,Save-a-lot Markets,7,1997-09-23,1997-10-16,38.0,100,0.0,3800.0,1997,9,USA
10678,33,Geitost,4,Dairy Products,SAVEA,Save-a-lot Markets,7,1997-09-23,1997-10-16,2.5,30,0.0,75.0,1997,9,USA
10678,41,Jack's New England Clam Chowder,8,Seafood,SAVEA,Save-a-lot Markets,7,1997-09-23,1997-10-16,9.65,120,0.0,1158.0,1997,9,USA
10678,54,Tourtière,6,Meat/Poultry,SAVEA,Save-a-lot Markets,7,1997-09-23,1997-10-16,7.45,30,0.0,223.5,1997,9,USA
10679,59,Raclette Courdavault,4,Dairy Products,BLONP,Blondesddsl père et fils,8,1997-09-23,1997-09-30,55.0,12,0.0,660.0,1997,9,France
10680,16,Pavlova,3,Confections,OLDWO,Old World Delicatessen,1,1997-09-24,1997-09-26,17.45,50,0.25,654.375,1997,9,USA
10680,31,Gorgonzola Telino,4,Dairy Products,OLDWO,Old World Delicatessen,1,1997-09-24,1997-09-26,12.5,20,0.25,187.5,1997,9,USA
10680,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,OLDWO,Old World Delicatessen,1,1997-09-24,1997-09-26,14.0,40,0.25,420.0,1997,9,USA
10681,19,Teatime Chocolate Biscuits,3,Confections,GREAL,Great Lakes Food Market,3,1997-09-25,1997-09-30,9.2,30,0.1,248.4,1997,9,USA
10681,21,Sir Rodney's Scones,3,Confections,GREAL,Great Lakes Food Market,3,1997-09-25,1997-09-30,10.0,12,0.1,108.0,1997,9,USA
10681,64,Wimmers gute Semmelknödel,5,Grains/Cereals,GREAL,Great Lakes Food Market,3,1997-09-25,1997-09-30,33.25,28,0.0,931.0,1997,9,USA
10682,33,Geitost,4,Dairy Products,ANTON,Antonio Moreno Taquería,3,1997-09-25,1997-10-01,2.5,30,0.0,75.0,1997,9,Mexico
10682,66,Louisiana Hot Spiced Okra,2,Condiments,ANTON,Antonio Moreno Taquería,3,1997-09-25,1997-10-01,17.0,4,0.0,68.0,1997,9,Mexico
10682,75,Rhönbräu Klosterbier,1,Beverages,ANTON,Antonio Moreno Taquería,3,1997-09-25,1997-10-01,7.75,30,0.0,232.5,1997,9,Mexico
10683,52,Filo Mix,5,Grains/Cereals,DUMON,Du monde entier,2,1997-09-26,1997-10-01,7.0,9,0.0,63.0,1997,9,France
10684,40,Boston Crab Meat,8,Seafood,OTTIK,Ottilies Käseladen,3,1997-09-26,1997-09-30,18.4,20,0.0,368.0,1997,9,Germany
10684,47,Zaanse koeken,3,Confections,OTTIK,Ottilies Käseladen,3,1997-09-26,1997-09-30,9.5,40,0.0,380.0,1997,9,Germany
10684,60,Camembert Pierrot,4,Dairy Products,OTTIK,Ottilies Käseladen,3,1997-09-26,1997-09-30,34.0,30,0.0,1020.0,1997,9,Germany
10685,10,Ikura,8,Seafood,GOURL,Gourmet Lanchonetes,4,1997-09-29,1997-10-03,31.0,20,0.0,620.0,1997,9,Brazil
10685,41,Jack's New England Clam Chowder,8,Seafood,GOURL,Gourmet Lanchonetes,4,1997-09-29,1997-10-03,9.65,4,0.0,38.6,1997,9,Brazil
10685,47,Zaanse koeken,3,Confections,GOURL,Gourmet Lanchonetes,4,1997-09-29,1997-10-03,9.5,15,0.0,142.5,1997,9,Brazil
10686,17,Alice Mutton,6,Meat/Poultry,PICCO,Piccolo und mehr,2,1997-09-30,1997-10-08,39.0,30,0.2,936.0,1997,9,Austria
10686,26,Gumbär Gummibärchen,3,Confections,PICCO,Piccolo und mehr,2,1997-09-30,1997-10-08,31.23,15,0.0,468.45,1997,9,Austria
10687,9,Mishi Kobe Niku,6,Meat/Poultry,HUNGO,Hungry Owl All-Night Grocers,9,1997-09-30,1997-10-30,97.0,50,0.25,3637.5,1997,9,Ireland
10687,29,Thüringer Rostbratwurst,6,Meat/Poultry,HUNGO,Hungry Owl All-Night Grocers,9,1997-09-30,1997-10-30,123.79,10,0.0,1237.9,1997,9,Ireland
10687,36,Inlagd Sill,8,Seafood,HUNGO,Hungry Owl All-Night Grocers,9,1997-09-30,1997-10-30,19.0,6,0.25,85.5,1997,9,Ireland
10688,10,Ikura,8,Seafood,VAFFE,Vaffeljernet,4,1997-10-01,1997-10-07,31.0,18,0.1,502.2,1997,10,Denmark
10688,28,Rössle Sauerkraut,7,Produce,VAFFE,Vaffeljernet,4,1997-10-01,1997-10-07,45.6,60,0.1,2462.4,1997,10,Denmark
10688,34,Sasquatch Ale,1,Beverages,VAFFE,Vaffeljernet,4,1997-10-01,1997-10-07,14.0,14,0.0,196.0,1997,10,Denmark
10689,1,Chai,1,Beverages,BERGS,Berglunds snabbköp,1,1997-10-01,1997-10-07,18.0,35,0.25,472.5,1997,10,Sweden
10690,56,Gnocchi di nonna Alice,5,Grains/Cereals,HANAR,Hanari Carnes,1,1997-10-02,1997-10-03,38.0,20,0.25,570.0,1997,10,Brazil
10690,77,Original Frankfurter grüne Soße,2,Condiments,HANAR,Hanari Carnes,1,1997-10-02,1997-10-03,13.0,30,0.25,292.5,1997,10,Brazil
10691,1,Chai,1,Beverages,QUICK,QUICK-Stop,2,1997-10-03,1997-10-22,18.0,30,0.0,540.0,1997,10,Germany
10691,29,Thüringer Rostbratwurst,6,Meat/Poultry,QUICK,QUICK-Stop,2,1997-10-03,1997-10-22,123.79,40,0.0,4951.6,1997,10,Germany
10691,43,Ipoh Coffee,1,Beverages,QUICK,QUICK-Stop,2,1997-10-03,1997-10-22,46.0,40,0.0,1840.0,1997,10,Germany
10691,44,Gula Malacca,2,Condiments,QUICK,QUICK-Stop,2,1997-10-03,1997-10-22,19.45,24,0.0,466.79999999999995,1997,10,Germany
10691,62,Tarte au sucre,3,Confections,QUICK,QUICK-Stop,2,1997-10-03,1997-10-22,49.3,48,0.0,2366.3999999999996,1997,10,Germany
10692,63,Vegie-spread,2,Condiments,ALFKI,Alfreds Futterkiste,4,1997-10-03,1997-10-13,43.9,20,0.0,878.0,1997,10,Germany
10693,9,Mishi Kobe Niku,6,Meat/Poultry,WHITC,White Clover Markets,3,1997-10-06,1997-10-10,97.0,6,0.0,582.0,1997,10,USA
10693,54,Tourtière,6,Meat/Poultry,WHITC,White Clover Markets,3,1997-10-06,1997-10-10,7.45,60,0.15,379.95,1997,10,USA
10693,69,Gudbrandsdalsost,4,Dairy Products,WHITC,White Clover Markets,3,1997-10-06,1997-10-10,36.0,30,0.15,918.0,1997,10,USA
10693,73,Röd Kaviar,8,Seafood,WHITC,White Clover Markets,3,1997-10-06,1997-10-10,15.0,15,0.15,191.25,1997,10,USA
10694,7,Uncle Bob's Organic Dried Pears,7,Produce,QUICK,QUICK-Stop,8,1997-10-06,1997-10-09,30.0,90,0.0,2700.0,1997,10,Germany
10694,59,Raclette Courdavault,4,Dairy Products,QUICK,QUICK-Stop,8,1997-10-06,1997-10-09,55.0,25,0.0,1375.0,1997,10,Germany
10694,70,Outback Lager,1,Beverages,QUICK,QUICK-Stop,8,1997-10-06,1997-10-09,15.0,50,0.0,750.0,1997,10,Germany
10695,8,Northwoods Cranberry Sauce,2,Condiments,WILMK,Wilman Kala,7,1997-10-07,1997-10-14,40.0,10,0.0,400.0,1997,10,Finland
10695,12,Queso Manchego La Pastora,4,Dairy Products,WILMK,Wilman Kala,7,1997-10-07,1997-10-14,38.0,4,0.0,152.0,1997,10,Finland
10695,24,Guaraná Fantástica,1,Beverages,WILMK,Wilman Kala,7,1997-10-07,1997-10-14,4.5,20,0.0,90.0,1997,10,Finland
10696,17,Alice Mutton,6,Meat/Poultry,WHITC,White Clover Markets,8,1997-10-08,1997-10-14,39.0,20,0.0,780.0,1997,10,USA
10696,46,Spegesild,8,Seafood,WHITC,White Clover Markets,8,1997-10-08,1997-10-14,12.0,18,0.0,216.0,1997,10,USA
10697,19,Teatime Chocolate Biscuits,3,Confections,LINOD,LINO-Delicateses,3,1997-10-08,1997-10-14,9.2,7,0.25,48.3,1997,10,Venezuela
10697,35,Steeleye Stout,1,Beverages,LINOD,LINO-Delicateses,3,1997-10-08,1997-10-14,18.0,9,0.25,121.5,1997,10,Venezuela
10697,58,Escargots de Bourgogne,8,Seafood,LINOD,LINO-Delicateses,3,1997-10-08,1997-10-14,13.25,30,0.25,298.125,1997,10,Venezuela
10697,70,Outback Lager,1,Beverages,LINOD,LINO-Delicateses,3,1997-10-08,1997-10-14,15.0,30,0.25,337.5,1997,10,Venezuela
10698,11,Queso Cabrales,4,Dairy Products,ERNSH,Ernst Handel,4,1997-10-09,1997-10-17,21.0,15,0.0,315.0,1997,10,Austria
10698,17,Alice Mutton,6,Meat/Poultry,ERNSH,Ernst Handel,4,1997-10-09,1997-10-17,39.0,8,0.05,296.4,1997,10,Austria
10698,29,Thüringer Rostbratwurst,6,Meat/Poultry,ERNSH,Ernst Handel,4,1997-10-09,1997-10-17,123.79,12,0.05,1411.206,1997,10,Austria
10698,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,ERNSH,Ernst Handel,4,1997-10-09,1997-10-17,21.05,65,0.05,1299.8374999999999,1997,10,Austria
10698,70,Outback Lager,1,Beverages,ERNSH,Ernst Handel,4,1997-10-09,1997-10-17,15.0,8,0.05,114.0,1997,10,Austria
10699,47,Zaanse koeken,3,Confections,MORGK,Morgenstern Gesundkost,3,1997-10-09,1997-10-13,9.5,12,0.0,114.0,1997,10,Germany
10700,1,Chai,1,Beverages,SAVEA,Save-a-lot Markets,3,1997-10-10,1997-10-16,18.0,5,0.2,72.0,1997,10,USA
10700,34,Sasquatch Ale,1,Beverages,SAVEA,Save-a-lot Markets,3,1997-10-10,1997-10-16,14.0,12,0.2,134.4,1997,10,USA
10700,68,Scottish Longbreads,3,Confections,SAVEA,Save-a-lot Markets,3,1997-10-10,1997-10-16,12.5,40,0.2,400.0,1997,10,USA
10700,71,Flotemysost,4,Dairy Products,SAVEA,Save-a-lot Markets,3,1997-10-10,1997-10-16,21.5,60,0.2,1032.0,1997,10,USA
10701,59,Raclette Courdavault,4,Dairy Products,HUNGO,Hungry Owl All-Night Grocers,6,1997-10-13,1997-10-15,55.0,42,0.15,1963.5,1997,10,Ireland
10701,71,Flotemysost,4,Dairy Products,HUNGO,Hungry Owl All-Night Grocers,6,1997-10-13,1997-10-15,21.5,20,0.15,365.5,1997,10,Ireland
10701,76,Lakkalikööri,1,Beverages,HUNGO,Hungry Owl All-Night Grocers,6,1997-10-13,1997-10-15,18.0,35,0.15,535.5,1997,10,Ireland
10702,3,Aniseed Syrup,2,Condiments,ALFKI,Alfreds Futterkiste,4,1997-10-13,1997-10-21,10.0,6,0.0,60.0,1997,10,Germany
10702,76,Lakkalikööri,1,Beverages,ALFKI,Alfreds Futterkiste,4,1997-10-13,1997-10-21,18.0,15,0.0,270.0,1997,10,Germany
10703,2,Chang,1,Beverages,FOLKO,Folk och fä HB,6,1997-10-14,1997-10-20,19.0,5,0.0,95.0,1997,10,Sweden
10703,59,Raclette Courdavault,4,Dairy Products,FOLKO,Folk och fä HB,6,1997-10-14,1997-10-20,55.0,35,0.0,1925.0,1997,10,Sweden
10703,73,Röd Kaviar,8,Seafood,FOLKO,Folk och fä HB,6,1997-10-14,1997-10-20,15.0,35,0.0,525.0,1997,10,Sweden
10704,4,Chef Anton's Cajun Seasoning,2,Condiments,QUEEN,Queen Cozinha,6,1997-10-14,1997-11-07,22.0,6,0.0,132.0,1997,10,Brazil
10704,24,Guaraná Fantástica,1,Beverages,QUEEN,Queen Cozinha,6,1997-10-14,1997-11-07,4.5,35,0.0,157.5,1997,10,Brazil
10704,48,Chocolade,3,Confections,QUEEN,Queen Cozinha,6,1997-10-14,1997-11-07,12.75,24,0.0,306.0,1997,10,Brazil
10705,31,Gorgonzola Telino,4,Dairy Products,HILAA,HILARION-Abastos,9,1997-10-15,1997-11-18,12.5,20,0.0,250.0,1997,10,Venezuela
10705,32,Mascarpone Fabioli,4,Dairy Products,HILAA,HILARION-Abastos,9,1997-10-15,1997-11-18,32.0,4,0.0,128.0,1997,10,Venezuela
10706,16,Pavlova,3,Confections,OLDWO,Old World Delicatessen,8,1997-10-16,1997-10-21,17.45,20,0.0,349.0,1997,10,USA
10706,43,Ipoh Coffee,1,Beverages,OLDWO,Old World Delicatessen,8,1997-10-16,1997-10-21,46.0,24,0.0,1104.0,1997,10,USA
10706,59,Raclette Courdavault,4,Dairy Products,OLDWO,Old World Delicatessen,8,1997-10-16,1997-10-21,55.0,8,0.0,440.0,1997,10,USA
10707,55,Pâté chinois,6,Meat/Poultry,AROUT,Around the Horn,4,1997-10-16,1997-10-23,24.0,21,0.0,504.0,1997,10,UK
10707,57,Ravioli Angelo,5,Grains/Cereals,AROUT,Around the Horn,4,1997-10-16,1997-10-23,19.5,40,0.0,780.0,1997,10,UK
10707,70,Outback Lager,1,Beverages,AROUT,Around the Horn,4,1997-10-16,1997-10-23,15.0,28,0.15,357.0,1997,10,UK
10708,5,Chef Anton's Gumbo Mix,2,Condiments,THEBI,The Big Cheese,6,1997-10-17,1997-11-05,21.35,4,0.0,85.4,1997,10,USA
10708,36,Inlagd Sill,8,Seafood,THEBI,The Big Cheese,6,1997-10-17,1997-11-05,19.0,5,0.0,95.0,1997,10,USA
10709,8,Northwoods Cranberry Sauce,2,Condiments,GOURL,Gourmet Lanchonetes,1,1997-10-17,1997-11-20,40.0,40,0.0,1600.0,1997,10,Brazil
10709,51,Manjimup Dried Apples,7,Produce,GOURL,Gourmet Lanchonetes,1,1997-10-17,1997-11-20,53.0,28,0.0,1484.0,1997,10,Brazil
10709,60,Camembert Pierrot,4,Dairy Products,GOURL,Gourmet Lanchonetes,1,1997-10-17,1997-11-20,34.0,10,0.0,340.0,1997,10,Brazil
10710,19,Teatime Chocolate Biscuits,3,Confections,FRANS,Franchi S.p.A.,1,1997-10-20,1997-10-23,9.2,5,0.0,46.0,1997,10,Italy
10710,47,Zaanse koeken,3,Confections,FRANS,Franchi S.p.A.,1,1997-10-20,1997-10-23,9.5,5,0.0,47.5,1997,10,Italy
10711,19,Teatime Chocolate Biscuits,3,Confections,SAVEA,Save-a-lot Markets,5,1997-10-21,1997-10-29,9.2,12,0.0,110.39999999999999,1997,10,USA
10711,41,Jack's New England Clam Chowder,8,Seafood,SAVEA,Save-a-lot Markets,5,1997-10-21,1997-10-29,9.65,42,0.0,405.3,1997,10,USA
10711,53,Perth Pasties,6,Meat/Poultry,SAVEA,Save-a-lot Markets,5,1997-10-21,1997-10-29,32.8,120,0.0,3935.9999999999995,1997,10,USA
10712,53,Perth Pasties,6,Meat/Poultry,HUNGO,Hungry Owl All-Night Grocers,3,1997-10-21,1997-10-31,32.8,3,0.05,93.47999999999999,1997,10,Ireland
10712,56,Gnocchi di nonna Alice,5,Grains/Cereals,HUNGO,Hungry Owl All-Night Grocers,3,1997-10-21,1997-10-31,38.0,30,0.0,1140.0,1997,10,Ireland
10713,10,Ikura,8,Seafood,SAVEA,Save-a-lot Markets,1,1997-10-22,1997-10-24,31.0,18,0.0,558.0,1997,10,USA
10713,26,Gumbär Gummibärchen,3,Confections,SAVEA,Save-a-lot Markets,1,1997-10-22,1997-10-24,31.23,30,0.0,936.9,1997,10,USA
10713,45,Rogede sild,8,Seafood,SAVEA,Save-a-lot Markets,1,1997-10-22,1997-10-24,9.5,110,0.0,1045.0,1997,10,USA
10713,46,Spegesild,8,Seafood,SAVEA,Save-a-lot Markets,1,1997-10-22,1997-10-24,12.0,24,0.0,288.0,1997,10,USA
10714,2,Chang,1,Beverages,SAVEA,Save-a-lot Markets,5,1997-10-22,1997-10-27,19.0,30,0.25,427.5,1997,10,USA
10714,17,Alice Mutton,6,Meat/Poultry,SAVEA,Save-a-lot Markets,5,1997-10-22,1997-10-27,39.0,27,0.25,789.75,1997,10,USA
10714,47,Zaanse koeken,3,Confections,SAVEA,Save-a-lot Markets,5,1997-10-22,1997-10-27,9.5,50,0.25,356.25,1997,10,USA
10714,56,Gnocchi di nonna Alice,5,Grains/Cereals,SAVEA,Save-a-lot Markets,5,1997-10-22,1997-10-27,38.0,18,0.25,513.0,1997,10,USA
10714,58,Escargots de Bourgogne,8,Seafood,SAVEA,Save-a-lot Markets,5,1997-10-22,1997-10-27,13.25,12,0.25,119.25,1997,10,USA
10715,10,Ikura,8,Seafood,BONAP,Bon app',3,1997-10-23,1997-10-29,31.0,21,0.0,651.0,1997,10,France
10715,71,Flotemysost,4,Dairy Products,BONAP,Bon app',3,1997-10-23,1997-10-29,21.5,30,0.0,645.0,1997,10,France
10716,21,Sir Rodney's Scones,3,Confections,RANCH,Rancho grande,4,1997-10-24,1997-10-27,10.0,5,0.0,50.0,1997,10,Argentina
10716,51,Manjimup Dried Apples,7,Produce,RANCH,Rancho grande,4,1997-10-24,1997-10-27,53.0,7,0.0,371.0,1997,10,Argentina
